latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
7.9379,100.262,324.7,1.3,1.1,2024-05-03,0733,Aqua,MODIS,73,61.03,301.2,12.1,D,0
12.468,99.709,347.4,1.3,1.1,2024-05-03,0734,Aqua,MODIS,93,61.03,305.8,63.9,D,0
9.2694,99.6236,326.6,1.2,1.1,2024-05-03,0734,Aqua,MODIS,57,61.03,298.9,17.2,D,0
9.2679,99.6129,328.4,1.2,1.1,2024-05-03,0734,Aqua,MODIS,59,61.03,297.9,19.4,D,0
11.8166,99.6489,321.2,1.3,1.1,2024-05-03,0734,Aqua,MODIS,32,61.03,301.6,11.2,D,0
12.4664,99.697,385.7,1.3,1.1,2024-05-03,0734,Aqua,MODIS,100,61.03,311,249.3,D,0
12.4766,99.6956,366.9,1.3,1.1,2024-05-03,0734,Aqua,MODIS,100,61.03,306.4,141.6,D,0
12.475,99.6833,328.2,1.3,1.1,2024-05-03,0734,Aqua,MODIS,27,61.03,303.6,19.4,D,0
16.4942,98.672,330.8,1.3,1.1,2024-05-03,0735,Aqua,MODIS,60,61.03,306.5,15.5,D,0
14.0464,100.1504,325.2,1.5,1.2,2024-05-03,0735,Aqua,MODIS,64,61.03,308.2,17.6,D,0
14.2208,100.9872,326,1.7,1.3,2024-05-03,0735,Aqua,MODIS,26,61.03,306,16.2,D,0
14.269,98.9728,324.9,1.3,1.1,2024-05-03,0735,Aqua,MODIS,51,61.03,306.3,9.8,D,0
14.6532,98.4189,321.3,1.2,1.1,2024-05-03,0735,Aqua,MODIS,46,61.03,302.3,13.4,D,0
15.3757,102.7888,334.7,2.5,1.5,2024-05-03,0735,Aqua,MODIS,79,61.03,302,70.7,D,0
14.9051,98.4546,326.9,1.2,1.1,2024-05-03,0735,Aqua,MODIS,53,61.03,302.8,16.4,D,0
14.9148,98.4531,325,1.2,1.1,2024-05-03,0735,Aqua,MODIS,57,61.03,302.6,14.8,D,0
15.0747,98.4972,320.8,1.2,1.1,2024-05-03,0735,Aqua,MODIS,0,61.03,300.3,9,D,0
15.4872,98.8448,325.7,1.3,1.1,2024-05-03,0735,Aqua,MODIS,57,61.03,303.3,16.5,D,0
16.2766,100.3975,324,1.7,1.3,2024-05-03,0735,Aqua,MODIS,24,61.03,303.1,15.4,D,0
16.4317,101.3662,322,2,1.4,2024-05-03,0735,Aqua,MODIS,54,61.03,300.1,26.7,D,0
16.5168,99.0941,327.8,1.4,1.2,2024-05-03,0735,Aqua,MODIS,64,61.03,306.9,18,D,0
16.4295,101.3484,325.4,2,1.4,2024-05-03,0735,Aqua,MODIS,67,61.03,299.7,35.4,D,0
16.4343,101.3609,327.9,2,1.4,2024-05-03,0735,Aqua,MODIS,72,61.03,300.1,45.7,D,0
18.2582,98.1152,326.6,1.3,1.1,2024-05-03,0736,Aqua,MODIS,43,61.03,300.4,17.8,D,0
16.5683,98.6072,330.1,1.3,1.1,2024-05-03,0736,Aqua,MODIS,71,61.03,306.3,12.5,D,0
16.6201,98.9312,341.8,1.4,1.2,2024-05-03,0736,Aqua,MODIS,87,61.03,305.2,52.2,D,0
16.6799,98.7677,324.1,1.3,1.1,2024-05-03,0736,Aqua,MODIS,34,61.03,304.1,15.3,D,0
16.719,98.9122,324.8,1.4,1.2,2024-05-03,0736,Aqua,MODIS,46,61.03,304,15.7,D,0
16.7323,98.9342,334.4,1.4,1.2,2024-05-03,0736,Aqua,MODIS,79,61.03,304.4,36,D,0
16.7956,98.8689,325.5,1.3,1.2,2024-05-03,0736,Aqua,MODIS,26,61.03,304.2,18.3,D,0
16.8122,98.9172,334.8,1.4,1.2,2024-05-03,0736,Aqua,MODIS,79,61.03,302.7,39.7,D,0
16.8067,98.7941,327.8,1.3,1.1,2024-05-03,0736,Aqua,MODIS,27,61.03,304.9,15,D,0
17.0155,100.2661,331.5,1.7,1.3,2024-05-03,0736,Aqua,MODIS,70,61.03,305.3,30.8,D,0
17.0136,100.2506,326.5,1.7,1.3,2024-05-03,0736,Aqua,MODIS,47,61.03,305.3,19.6,D,0
16.8498,98.8862,323.7,1.4,1.2,2024-05-03,0736,Aqua,MODIS,25,61.03,302.6,15.8,D,0
17.0133,100.261,328.5,1.7,1.3,2024-05-03,0736,Aqua,MODIS,39,61.03,305.4,23.2,D,0
16.8568,98.88,331.7,1.4,1.2,2024-05-03,0736,Aqua,MODIS,68,61.03,303.2,28.8,D,0
16.9088,98.5589,330.7,1.3,1.1,2024-05-03,0736,Aqua,MODIS,72,61.03,305.4,10.8,D,0
17.0005,98.5647,329.5,1.3,1.1,2024-05-03,0736,Aqua,MODIS,48,61.03,304.2,16,D,0
17.0694,98.8638,325.1,1.4,1.2,2024-05-03,0736,Aqua,MODIS,54,61.03,303.5,16.1,D,0
17.2729,100.1354,331.5,1.7,1.3,2024-05-03,0736,Aqua,MODIS,69,61.03,304.1,23.6,D,0
17.1996,98.6076,328.9,1.3,1.1,2024-05-03,0736,Aqua,MODIS,46,61.03,306.1,17.3,D,0
17.5242,99.8461,338.4,1.6,1.2,2024-05-03,0736,Aqua,MODIS,85,61.03,306.3,40.7,D,0
17.5224,99.8312,333,1.6,1.2,2024-05-03,0736,Aqua,MODIS,80,61.03,306.9,22.8,D,0
17.7087,99.2312,339.6,1.5,1.2,2024-05-03,0736,Aqua,MODIS,87,61.03,304.7,49.7,D,0
17.649,98.0594,322.8,1.2,1.1,2024-05-03,0736,Aqua,MODIS,44,61.03,303.4,9.5,D,0
18.0971,100.4254,320.3,1.8,1.3,2024-05-03,0736,Aqua,MODIS,43,61.03,296.3,22,D,0
18.1077,98.2937,323.2,1.3,1.1,2024-05-03,0736,Aqua,MODIS,62,61.03,301.6,14.2,D,0
18.1,98.079,322.9,1.3,1.1,2024-05-03,0736,Aqua,MODIS,64,61.03,300.6,13.6,D,0
18.0691,97.6947,327.1,1.2,1.1,2024-05-03,0736,Aqua,MODIS,68,61.03,303.6,15.4,D,0
18.0848,97.7078,323.1,1.2,1.1,2024-05-03,0736,Aqua,MODIS,41,61.03,303,10.3,D,0
18.2398,98.129,323.3,1.3,1.1,2024-05-03,0736,Aqua,MODIS,43,61.03,303.3,13.9,D,0
18.2849,98.244,327.6,1.3,1.1,2024-05-03,0736,Aqua,MODIS,70,61.03,305.3,14.9,D,0
18.3059,98.3282,324.9,1.3,1.1,2024-05-03,0736,Aqua,MODIS,43,61.03,304.2,13.9,D,0
18.3812,98.4343,332,1.3,1.1,2024-05-03,0736,Aqua,MODIS,51,61.03,307.1,25.7,D,0
18.3521,98.2046,324.1,1.3,1.1,2024-05-03,0736,Aqua,MODIS,48,61.03,305,10.9,D,0
18.4033,98.2085,344.9,1.3,1.1,2024-05-03,0736,Aqua,MODIS,91,61.03,306.1,53.5,D,0
18.4018,98.197,327.3,1.3,1.1,2024-05-03,0736,Aqua,MODIS,12,61.03,304.1,16.9,D,0
18.4133,98.2068,327.4,1.3,1.1,2024-05-03,0736,Aqua,MODIS,59,61.03,303,16.9,D,0
18.4526,98.4432,330.6,1.3,1.1,2024-05-03,0736,Aqua,MODIS,39,61.03,305,26.4,D,0
18.4627,98.4414,340.5,1.3,1.1,2024-05-03,0736,Aqua,MODIS,87,61.03,306.1,47.7,D,0
18.4918,98.4264,327.4,1.3,1.1,2024-05-03,0736,Aqua,MODIS,43,61.03,305.2,16.9,D,0
18.7326,100.0109,329.3,1.7,1.3,2024-05-03,0736,Aqua,MODIS,65,61.03,304.6,26.2,D,0
18.6256,98.0383,322.6,1.3,1.1,2024-05-03,0736,Aqua,MODIS,43,61.03,301.8,14.3,D,0
18.7468,98.5079,327,1.4,1.2,2024-05-03,0736,Aqua,MODIS,45,61.03,302.8,22.9,D,0
18.7587,98.52,322.6,1.4,1.2,2024-05-03,0736,Aqua,MODIS,57,61.03,302.9,16.2,D,0
18.8072,98.4121,332.4,1.3,1.1,2024-05-03,0736,Aqua,MODIS,57,61.03,308.5,24.4,D,0
18.8465,98.25,326,1.3,1.1,2024-05-03,0736,Aqua,MODIS,63,61.03,307,17.6,D,0
18.8932,98.5347,322.7,1.4,1.2,2024-05-03,0736,Aqua,MODIS,41,61.03,305.8,13.5,D,0
18.904,98.2981,327,1.3,1.1,2024-05-03,0736,Aqua,MODIS,74,61.03,307.7,17.9,D,0
19.0149,98.0534,318.4,1.3,1.1,2024-05-03,0736,Aqua,MODIS,37,61.03,300.3,9.2,D,0
19.1698,98.3769,327.1,1.3,1.2,2024-05-03,0736,Aqua,MODIS,69,61.03,307.7,17,D,0
19.1681,98.3639,324.4,1.3,1.1,2024-05-03,0736,Aqua,MODIS,25,61.03,307.5,13.9,D,0
19.1784,98.3829,328,1.4,1.2,2024-05-03,0736,Aqua,MODIS,35,61.03,307.9,14.1,D,0
19.1768,98.3701,334.3,1.3,1.2,2024-05-03,0736,Aqua,MODIS,77,61.03,308.9,28.3,D,0
19.187,98.3685,327.9,1.3,1.2,2024-05-03,0736,Aqua,MODIS,51,61.03,307.8,15.9,D,0
19.3595,99.4257,330,1.6,1.2,2024-05-03,0736,Aqua,MODIS,79,61.03,303.8,30.4,D,0
19.3578,99.4122,337.6,1.6,1.2,2024-05-03,0736,Aqua,MODIS,86,61.03,306.1,53.6,D,0
19.3723,99.4394,333.7,1.6,1.2,2024-05-03,0736,Aqua,MODIS,83,61.03,303.8,40.7,D,0
19.3706,99.4252,346.9,1.6,1.2,2024-05-03,0736,Aqua,MODIS,93,61.03,306.6,83.8,D,0
19.3688,99.4106,330.8,1.6,1.2,2024-05-03,0736,Aqua,MODIS,58,61.03,306.8,33.8,D,0
19.3853,99.4537,335.5,1.6,1.2,2024-05-03,0736,Aqua,MODIS,66,61.03,304.4,44.3,D,0
19.3835,99.439,338.6,1.6,1.2,2024-05-03,0736,Aqua,MODIS,73,61.03,306.9,52,D,0
19.3817,99.4245,336.6,1.6,1.2,2024-05-03,0736,Aqua,MODIS,60,61.03,306.4,46.5,D,0
19.387,99.447,336,1.6,1.2,2024-05-03,0736,Aqua,MODIS,60,61.03,305.9,43.2,D,0
19.5399,99.4045,337.7,1.6,1.2,2024-05-03,0736,Aqua,MODIS,86,61.03,299.3,61,D,0
19.5379,99.3885,340.1,1.6,1.2,2024-05-03,0736,Aqua,MODIS,88,61.03,297.8,67.9,D,0
19.4534,98.6154,323.5,1.4,1.2,2024-05-03,0736,Aqua,MODIS,46,61.03,301.9,17.4,D,0
19.4987,98.7504,320.9,1.4,1.2,2024-05-03,0736,Aqua,MODIS,43,61.03,299,13.6,D,0
19.6357,99.3402,324.7,1.6,1.2,2024-05-03,0736,Aqua,MODIS,38,61.03,302.4,20.3,D,0
19.6905,99.512,324,1.6,1.3,2024-05-03,0736,Aqua,MODIS,56,61.03,299.6,17.8,D,0
19.7201,99.5708,321.9,1.7,1.3,2024-05-03,0736,Aqua,MODIS,41,61.03,301.2,14.4,D,0
19.6876,99.2964,327.6,1.6,1.2,2024-05-03,0736,Aqua,MODIS,50,61.03,306.5,24.5,D,0
19.7148,99.4308,332.5,1.6,1.3,2024-05-03,0736,Aqua,MODIS,59,61.03,306.3,38,D,0
19.7351,99.5061,327.5,1.6,1.3,2024-05-03,0736,Aqua,MODIS,69,61.03,304.7,23,D,0
19.7332,99.4902,325.3,1.6,1.3,2024-05-03,0736,Aqua,MODIS,34,61.03,306.4,19.9,D,0
19.7837,99.6253,324.3,1.7,1.3,2024-05-03,0736,Aqua,MODIS,45,61.03,302.4,21.6,D,0
19.7724,99.6197,325.8,1.7,1.3,2024-05-03,0736,Aqua,MODIS,59,61.03,301.6,24.9,D,0
19.7836,99.6177,326.2,1.7,1.3,2024-05-03,0736,Aqua,MODIS,58,61.03,302,27.8,D,0
19.8512,99.5145,322.6,1.6,1.3,2024-05-03,0736,Aqua,MODIS,61,61.03,304.5,16.3,D,0
19.8493,99.4988,330.2,1.6,1.3,2024-05-03,0736,Aqua,MODIS,79,61.03,303.6,34.2,D,0
19.8503,99.5092,328.5,1.6,1.3,2024-05-03,0736,Aqua,MODIS,77,61.03,304.7,29.1,D,0
19.8484,99.4926,321.9,1.6,1.3,2024-05-03,0736,Aqua,MODIS,45,61.03,302.5,13.7,D,0
19.9284,99.6897,321.9,1.7,1.3,2024-05-03,0736,Aqua,MODIS,39,61.03,298.5,21.3,D,0
19.9974,99.789,324,1.7,1.3,2024-05-03,0736,Aqua,MODIS,46,61.03,301.7,20.2,D,0
20.1042,100.2027,333.6,1.9,1.3,2024-05-03,0736,Aqua,MODIS,83,61.03,301.4,54.9,D,0
20.0664,99.8807,327.3,1.8,1.3,2024-05-03,0736,Aqua,MODIS,71,61.03,302.5,26.8,D,0
20.1143,99.919,326.4,1.8,1.3,2024-05-03,0736,Aqua,MODIS,73,61.03,303.2,24.9,D,0
20.2758,99.7338,319.8,1.7,1.3,2024-05-03,0736,Aqua,MODIS,21,61.03,300,15.1,D,0
20.2738,99.7163,325.8,1.7,1.3,2024-05-03,0736,Aqua,MODIS,73,61.03,301.6,28.2,D,0
20.272,99.7005,323.1,1.7,1.3,2024-05-03,0736,Aqua,MODIS,29,61.03,304,19.9,D,0
20.2818,99.5856,337.7,1.7,1.3,2024-05-03,0736,Aqua,MODIS,87,61.03,306,56.6,D,0
20.2798,99.5691,327.2,1.7,1.3,2024-05-03,0736,Aqua,MODIS,64,61.03,305.7,25.1,D,0
20.3493,99.4718,331,1.7,1.3,2024-05-03,0736,Aqua,MODIS,81,61.03,303.1,41.3,D,0
20.2648,99.5257,301.9,4.4,1.9,2024-05-03,1417,Terra,MODIS,45,61.03,291.6,29.7,N,0
20.2835,99.7304,302.5,1.1,1,2024-05-03,1946,Aqua,MODIS,49,61.03,291.8,4.7,N,0
20.0584,99.2755,305.4,1,1,2024-05-03,1946,Aqua,MODIS,64,61.03,292.6,5.9,N,0
20.0412,99.2068,305.6,1,1,2024-05-03,1946,Aqua,MODIS,65,61.03,293.4,6.1,N,0
19.7704,99.5233,301.7,1,1,2024-05-03,1946,Aqua,MODIS,44,61.03,290,4.9,N,0
19.7565,99.6118,302.4,1.1,1,2024-05-03,1946,Aqua,MODIS,49,61.03,289.5,4.6,N,0
18.8594,98.897,330,1,1,2024-05-03,1946,Aqua,MODIS,100,61.03,296.5,27.6,N,0
18.858,98.9063,335.3,1,1,2024-05-03,1946,Aqua,MODIS,100,61.03,296.6,35.1,N,0
18.9037,98.3094,310.8,1,1,2024-05-03,1946,Aqua,MODIS,80,61.03,292,9.9,N,0
18.788,99.2386,302.9,1,1,2024-05-03,1946,Aqua,MODIS,44,61.03,291.6,3.8,N,0
18.556,98.0976,303.4,1,1,2024-05-03,1946,Aqua,MODIS,55,61.03,292.3,4.9,N,0
18.7849,98.6656,304.1,1,1,2024-05-03,1946,Aqua,MODIS,57,61.03,294,4.8,N,0
13.5799,100.2343,334.6,4.3,1.9,2024-05-04,0638,Aqua,MODIS,81,61.03,296.5,200.3,D,0
15.54,104.0734,332.4,2,1.4,2024-05-04,0638,Aqua,MODIS,76,61.03,304.8,32.7,D,0
15.6314,104.7477,327.6,1.7,1.3,2024-05-04,0638,Aqua,MODIS,69,61.03,301.8,26.5,D,0
14.8994,104.0814,333.1,2,1.4,2024-05-04,0638,Aqua,MODIS,79,61.03,303,39.3,D,0
14.9829,104.5518,326.2,1.9,1.3,2024-05-04,0638,Aqua,MODIS,35,61.03,302.3,16.8,D,0
14.8925,104.0707,331.3,2,1.4,2024-05-04,0638,Aqua,MODIS,77,61.03,304.4,31.8,D,0
14.8956,104.0889,344.6,2,1.4,2024-05-04,0638,Aqua,MODIS,90,61.03,304.7,90.3,D,0
13.5926,100.2351,334.4,4.3,1.9,2024-05-04,0638,Aqua,MODIS,80,61.03,296.1,200.4,D,0
11.7664,99.7712,305.3,1.1,1.1,2024-05-04,1454,Terra,MODIS,28,61.03,291,4.5,N,0
14.4854,102.3684,303.2,1,1,2024-05-04,1455,Terra,MODIS,43,61.03,282.4,4.2,N,0
13.5885,100.2447,337.2,1.1,1,2024-05-04,1455,Terra,MODIS,100,61.03,294.2,37.6,N,2
12.4741,102.3323,308.2,1,1,2024-05-04,1455,Terra,MODIS,60,61.03,297.3,4.7,N,0
12.7078,101.6349,315,1,1,2024-05-04,1455,Terra,MODIS,87,61.03,297.8,9.5,N,0
12.7065,101.6258,308.1,1,1,2024-05-04,1455,Terra,MODIS,60,61.03,297.6,4.7,N,0
12.5399,99.8188,307.1,1.1,1.1,2024-05-04,1455,Terra,MODIS,64,61.03,296.4,4.1,N,0
12.5732,99.869,308.9,1.1,1,2024-05-04,1455,Terra,MODIS,71,61.03,297.6,5.5,N,0
12.7324,99.9388,309.1,1.1,1,2024-05-04,1455,Terra,MODIS,71,61.03,295.4,5.7,N,0
13.158,99.5671,309.8,1.1,1.1,2024-05-04,1455,Terra,MODIS,74,61.03,296,6.7,N,0
13.1687,99.5754,328.5,1.1,1.1,2024-05-04,1455,Terra,MODIS,100,61.03,297.3,27,N,0
13.1673,99.5655,347.3,1.1,1.1,2024-05-04,1455,Terra,MODIS,100,61.03,297.7,62.7,N,0
13.1742,99.5684,329.4,1.1,1.1,2024-05-04,1455,Terra,MODIS,100,61.03,297,29.7,N,0
13.1727,99.5585,308.8,1.1,1.1,2024-05-04,1455,Terra,MODIS,70,61.03,294.9,6.5,N,0
13.7858,102.2312,320.4,1,1,2024-05-04,1455,Terra,MODIS,100,61.03,293.8,14.8,N,0
13.7845,102.222,309.4,1,1,2024-05-04,1455,Terra,MODIS,67,61.03,293.5,5.4,N,0
13.5975,100.2433,337.7,1.1,1,2024-05-04,1455,Terra,MODIS,100,61.03,293.1,38.6,N,0
13.7131,99.5143,307.5,1.1,1.1,2024-05-04,1455,Terra,MODIS,65,61.03,294.5,5.2,N,0
13.9893,101.1101,306.8,1,1,2024-05-04,1455,Terra,MODIS,49,61.03,287.1,6,N,0
13.8964,99.1413,311.1,1.2,1.1,2024-05-04,1455,Terra,MODIS,78,61.03,296.5,8.1,N,0
14.718,104.4941,307.6,1.3,1.1,2024-05-04,1455,Terra,MODIS,72,61.03,290.2,6.1,N,0
14.7279,104.4928,312.1,1.3,1.1,2024-05-04,1455,Terra,MODIS,84,61.03,292.9,10.1,N,0
14.8612,105.4733,301.4,1.5,1.2,2024-05-04,1455,Terra,MODIS,40,61.03,279.4,4.8,N,0
18.5873,100.8488,309.2,1,1,2024-05-04,1456,Terra,MODIS,74,61.03,296.4,5.6,N,0
16.1663,100.7329,307.6,1,1,2024-05-04,1456,Terra,MODIS,49,61.03,291,4.5,N,0
16.3425,101.2706,303.6,1,1,2024-05-04,1456,Terra,MODIS,16,61.03,278,4.5,N,0
16.3514,101.2693,309.2,1,1,2024-05-04,1456,Terra,MODIS,61,61.03,281.1,8,N,0
16.5833,98.6606,316.2,1.1,1.1,2024-05-04,1456,Terra,MODIS,91,61.03,296,14.3,N,0
17.5241,100.8161,311.7,1,1,2024-05-04,1456,Terra,MODIS,79,61.03,296.4,7,N,0
17.5228,100.8069,312.8,1,1,2024-05-04,1456,Terra,MODIS,83,61.03,295.8,7.9,N,0
17.5746,100.8554,307.3,1,1,2024-05-04,1456,Terra,MODIS,62,61.03,295.6,4.6,N,0
17.337,98.2187,308.5,1.2,1.1,2024-05-04,1456,Terra,MODIS,67,61.03,292.1,6.6,N,0
17.4244,98.7298,311.8,1.1,1,2024-05-04,1456,Terra,MODIS,80,61.03,298.1,8.9,N,0
17.3465,98.2172,306.7,1.2,1.1,2024-05-04,1456,Terra,MODIS,37,61.03,292.8,5.3,N,0
17.4122,98.2329,304,1.2,1.1,2024-05-04,1456,Terra,MODIS,47,61.03,290.9,4.6,N,0
17.9257,100.7294,311.5,1,1,2024-05-04,1456,Terra,MODIS,79,61.03,292,7.7,N,0
17.8782,100.0592,310.2,1,1,2024-05-04,1456,Terra,MODIS,75,61.03,295.9,5.9,N,0
18.1219,98.7576,308.6,1.1,1,2024-05-04,1456,Terra,MODIS,71,61.03,296.2,5.5,N,0
18.0581,97.7187,317.1,1.2,1.1,2024-05-04,1456,Terra,MODIS,94,61.03,293.3,15.5,N,0
18.2962,98.5757,308,1.1,1,2024-05-04,1456,Terra,MODIS,66,61.03,281,8.1,N,0
18.6974,100.6391,306.4,1,1,2024-05-04,1456,Terra,MODIS,65,61.03,295.8,4.1,N,0
18.9051,100.6133,310.2,1,1,2024-05-04,1456,Terra,MODIS,76,61.03,293.9,7.1,N,0
18.9039,100.604,306.3,1,1,2024-05-04,1456,Terra,MODIS,61,61.03,295.1,4.6,N,0
20.2081,100.1729,304.8,1,1,2024-05-04,1457,Terra,MODIS,62,61.03,285.2,4.9,N,0
20.2094,100.1823,304,1,1,2024-05-04,1457,Terra,MODIS,52,61.03,285.8,4.5,N,0
20.1993,100.1744,316.3,1,1,2024-05-04,1457,Terra,MODIS,93,61.03,286.6,12.5,N,0
20.2006,100.1837,326.8,1,1,2024-05-04,1457,Terra,MODIS,100,61.03,287.8,23.2,N,0
20.1678,100.1566,311.5,1,1,2024-05-04,1457,Terra,MODIS,28,61.03,280.6,9.2,N,0
20.159,100.158,302.3,1,1,2024-05-04,1457,Terra,MODIS,18,61.03,275.6,3.5,N,0
20.2118,100.1852,318.5,1.3,1.1,2024-05-05,0306,Terra,MODIS,61,61.03,298.4,9.5,D,0
20.2347,99.7444,321.9,1.4,1.2,2024-05-05,0306,Terra,MODIS,68,61.03,298.9,17.6,D,0
20.1527,100.1716,319.2,1.3,1.1,2024-05-05,0306,Terra,MODIS,38,61.03,299.1,8.1,D,0
20.0131,99.2056,322.3,1.5,1.2,2024-05-05,0306,Terra,MODIS,68,61.03,298.2,21.6,D,0
19.8614,100.3806,358.8,1.3,1.1,2024-05-05,0306,Terra,MODIS,99,61.03,301.6,105.1,D,0
19.86,100.3924,319.9,1.3,1.1,2024-05-05,0306,Terra,MODIS,65,61.03,300.2,10.6,D,0
19.8895,99.9108,325.2,1.4,1.2,2024-05-05,0306,Terra,MODIS,69,61.03,297.8,17.7,D,0
19.7438,99.5202,317.9,1.5,1.2,2024-05-05,0306,Terra,MODIS,23,61.03,299.3,7.8,D,0
19.7388,99.5606,323.1,1.4,1.2,2024-05-05,0306,Terra,MODIS,50,61.03,299,17.3,D,0
19.7284,99.5587,323.6,1.4,1.2,2024-05-05,0306,Terra,MODIS,48,61.03,299.4,17.5,D,0
19.257,100.9572,315.9,1.2,1.1,2024-05-05,0306,Terra,MODIS,57,61.03,296.8,8.1,D,0
19.2557,100.9672,334.6,1.2,1.1,2024-05-05,0306,Terra,MODIS,85,61.03,298.6,35,D,0
18.6702,99.706,321.6,1.4,1.2,2024-05-05,0306,Terra,MODIS,24,61.03,301.3,13,D,0
18.5069,100.9207,324.2,1.2,1.1,2024-05-05,0306,Terra,MODIS,70,61.03,302.1,10,D,0
18.2703,100.286,324.8,1.2,1.1,2024-05-05,0306,Terra,MODIS,70,61.03,302.9,11.2,D,0
18.3006,98.5786,324.8,1.6,1.2,2024-05-05,0307,Terra,MODIS,29,61.03,302.8,22.3,D,0
17.9264,100.731,319.2,1.2,1.1,2024-05-05,0307,Terra,MODIS,34,61.03,302,9.4,D,0
17.2802,103.5724,323.8,1,1,2024-05-05,0307,Terra,MODIS,61,61.03,302.6,8.5,D,0
17.0917,104.7116,323.8,1.1,1,2024-05-05,0307,Terra,MODIS,69,61.03,301.1,8.6,D,0
17.5272,100.8223,323.1,1.1,1.1,2024-05-05,0307,Terra,MODIS,39,61.03,303.9,10,D,0
17.5258,100.8327,322.2,1.1,1.1,2024-05-05,0307,Terra,MODIS,33,61.03,304.2,7.9,D,0
17.402,100.3739,328.5,1.2,1.1,2024-05-05,0307,Terra,MODIS,76,61.03,304.4,19.7,D,0
17.3307,99.0974,328.7,1.4,1.2,2024-05-05,0307,Terra,MODIS,65,61.03,307.7,15.4,D,0
16.9985,101.1953,325.8,1.1,1,2024-05-05,0307,Terra,MODIS,21,61.03,305.5,8.9,D,0
16.9985,101.1259,320.5,1.1,1,2024-05-05,0307,Terra,MODIS,48,61.03,301.2,9.3,D,0
17.0768,100.1218,327.4,1.2,1.1,2024-05-05,0307,Terra,MODIS,46,61.03,304,17.2,D,0
17.0686,100.1092,324.3,1.2,1.1,2024-05-05,0307,Terra,MODIS,46,61.03,303.3,15.8,D,0
17.0671,100.1205,327,1.2,1.1,2024-05-05,0307,Terra,MODIS,50,61.03,303.2,19,D,0
16.396,102.9341,322.6,1,1,2024-05-05,0307,Terra,MODIS,54,61.03,301,9.7,D,0
15.9862,102.1818,325.5,1,1,2024-05-05,0307,Terra,MODIS,36,61.03,303.3,9,D,0
15.0751,100.4352,332.3,1.1,1.1,2024-05-05,0307,Terra,MODIS,79,61.03,304.2,18.8,D,0
14.4196,100.5877,323.6,1.1,1,2024-05-05,0307,Terra,MODIS,67,61.03,304.5,9,D,0
14.4173,99.4458,331,1.3,1.1,2024-05-05,0308,Terra,MODIS,79,61.03,307.8,14.4,D,0
13.8108,101.5913,336.3,1,1,2024-05-05,0308,Terra,MODIS,85,61.03,293.5,28.5,D,0
13.5938,100.2366,344,1.1,1.1,2024-05-05,0308,Terra,MODIS,0,61.03,303.6,44.2,D,0
13.5924,100.2467,342.1,1.1,1.1,2024-05-05,0308,Terra,MODIS,84,61.03,303.3,39.1,D,2
13.1747,99.5772,320.6,1.2,1.1,2024-05-05,0308,Terra,MODIS,54,61.03,302.2,8.5,D,0
13.1665,99.5655,319.8,1.2,1.1,2024-05-05,0308,Terra,MODIS,18,61.03,301.3,8,D,0
13.1651,99.576,331.5,1.2,1.1,2024-05-05,0308,Terra,MODIS,81,61.03,301.9,24.3,D,0
13.1569,99.5644,342,1.2,1.1,2024-05-05,0308,Terra,MODIS,90,61.03,301.8,46,D,0
13.1555,99.5748,332,1.2,1.1,2024-05-05,0308,Terra,MODIS,81,61.03,302,25.1,D,0
13.1521,99.5686,339.9,1.2,1.1,2024-05-05,0308,Terra,MODIS,88,61.03,302.3,42.3,D,0
6.1519,102.0154,318.6,1,1,2024-05-05,0310,Terra,MODIS,65,61.03,299.5,9.7,D,0
5.9387,101.7103,315.9,1,1,2024-05-05,0310,Terra,MODIS,62,61.03,298.7,8.1,D,0
5.7735,101.0739,314.2,1,1,2024-05-05,0310,Terra,MODIS,54,61.03,300.7,5.6,D,2
6.2198,101.9934,315.6,1,1,2024-05-05,0310,Terra,MODIS,59,61.03,298.7,6.6,D,0
6.2185,102.0026,319.9,1,1,2024-05-05,0310,Terra,MODIS,70,61.03,301.2,10.7,D,0
6.7928,101.1704,320.2,1,1,2024-05-05,0310,Terra,MODIS,53,61.03,302.7,6.1,D,0
6.1367,101.9288,327.2,1,1,2024-05-05,0716,Aqua,MODIS,80,61.03,301.4,16.2,D,0
6.0936,101.9442,321.1,1,1,2024-05-05,0716,Aqua,MODIS,68,61.03,300.4,9.7,D,0
6.1025,101.9429,319.1,1,1,2024-05-05,0716,Aqua,MODIS,27,61.03,301.7,7.5,D,0
6.7923,101.17,327.1,1,1,2024-05-05,0717,Aqua,MODIS,79,61.03,303.5,12.2,D,0
7.3025,100.4392,321.9,1,1,2024-05-05,0717,Aqua,MODIS,0,61.03,298.3,13.2,D,0
13.5466,100.9487,350.4,1,1,2024-05-05,0718,Aqua,MODIS,94,61.03,307.2,47.8,D,0
13.5453,100.9395,326.7,1,1,2024-05-05,0718,Aqua,MODIS,29,61.03,305.9,8.3,D,2
13.5795,100.9852,323.5,1,1,2024-05-05,0718,Aqua,MODIS,33,61.03,304.2,4.9,D,0
13.402,99.1902,325.7,1,1,2024-05-05,0718,Aqua,MODIS,68,61.03,302.8,16.2,D,0
13.5931,100.2405,350.7,1,1,2024-05-05,0718,Aqua,MODIS,71,61.03,305.6,47.3,D,2
